Product_ID,Category,Material,Season,Price,Discount_Percentage,Customer_Rating,Stock_Level,Units_Sold,Return_Rate,Customer_Age,Region,Size,Production_Cost,Revenue
P13910,Trousers,Rayon,Winter,697.4,7.9,3.8,412,99,2.33,22,Central,M,1009.22,63588.23
P13911,Jacket,Linen,Summer,1867.3,11.8,4.2,466,133,1.59,56,Central,S,1044.63,219045.49
P13912,Dress,Denim,Autumn,1841.57,18.3,3.4,178,115,16.91,50,South,L,1351.13,173024.71
P13913,T-Shirt,Linen,Spring,1543.0,39.7,2.7,175,112,14.26,52,South,S,886.42,104208.05
P13914,T-Shirt,Denim,Autumn,1354.57,36.9,3.8,166,111,11.64,51,East,L,806.77,94875.44
P13915,Jacket,Polyester,Summer,2077.33,46.3,4.0,339,125,14.09,50,South,S,849.3,139440.78
P13916,Trousers,Denim,Summer,908.56,2.9,2.5,31,140,11.26,56,West,S,739.98,123509.65
P13917,Trousers,Polyester,Winter,1035.73,0.6,2.7,481,105,11.99,27,West,XL,599.93,108099.14
P13918,Hoodie,Polyester,Summer,895.14,35.0,3.0,273,132,5.29,20,North,S,393.06,76803.01
P13919,Sweater,Wool,Spring,1550.98,14.0,3.4,312,111,9.65,46,West,XL,1089.11,148056.55
P13920,Jeans,Polyester,Autumn,847.26,16.7,3.9,399,127,1.21,52,North,M,1104.97,89632.48
P13921,Sweater,Denim,Summer,1089.45,27.3,3.2,272,118,13.71,48,East,S,596.31,93459.56
P13922,Jacket,Wool,Summer,1076.55,5.1,3.2,221,102,7.31,56,West,XL,766.13,104207.89
P13923,Sweater,Wool,Spring,1343.64,32.1,4.7,474,119,13.47,32,North,L,565.8,108567.46
P13924,Jacket,Polyester,Autumn,607.58,16.3,2.9,173,126,18.6,18,Central,XL,918.23,64076.6
P13925,Trousers,Linen,Autumn,1552.32,31.6,3.7,145,114,12.24,36,North,L,922.23,121043.7
P13926,Jeans,Linen,Winter,2248.38,41.7,4.9,261,125,7.23,54,West,S,647.67,163850.69
P13927,Sweater,Rayon,Winter,1581.29,8.6,4.1,214,127,4.94,44,North,M,674.55,183552.98
P13928,T-Shirt,Wool,Autumn,2424.79,46.5,4.3,353,116,5.78,38,East,S,685.63,150482.47
P13929,Shirt,Polyester,Spring,2300.4,26.5,3.6,311,139,19.76,24,South,S,574.87,235020.37
P13930,Hoodie,Linen,Spring,1966.64,46.1,2.5,251,118,12.69,50,Central,XL,860.9,125082.24
P13931,Dress,Polyester,Winter,1544.81,10.4,4.1,329,121,9.37,19,East,L,107.79,167482.12
P13932,T-Shirt,Polyester,Summer,1513.5,30.2,4.1,424,118,5.39,31,Central,M,771.92,124657.91
P13933,Trousers,Wool,Spring,1958.28,20.2,2.8,288,144,15.69,59,Central,L,1273.61,225029.87
P13934,Dress,Rayon,Summer,1265.0,38.7,3.7,70,121,8.36,20,North,M,953.2,93828.84
P13935,Shirt,Wool,Spring,370.49,30.3,4.8,474,116,6.72,31,South,S,463.01,29954.86
P13936,Shirt,Cotton,Autumn,1795.2,24.7,3.0,315,129,5.22,22,North,XL,472.94,174380.34
P13937,Jeans,Linen,Winter,821.36,45.6,3.7,311,121,4.53,34,North,L,593.23,54065.2
P13938,Dress,Linen,Summer,922.72,18.9,3.7,481,86,6.19,56,West,S,556.95,64356.03
P13939,Jeans,Linen,Summer,1500.13,11.0,4.5,308,101,12.92,18,North,S,956.21,134846.69
P13940,T-Shirt,Denim,Autumn,1442.93,30.4,4.6,403,118,5.56,45,South,XL,515.77,118504.96
P13941,Jacket,Polyester,Spring,652.75,31.2,4.4,104,126,2.15,55,East,L,948.78,56585.59
P13942,Jacket,Wool,Summer,1599.29,22.0,3.4,157,116,7.82,31,North,S,705.51,144703.76
P13943,Jacket,Linen,Spring,2079.68,24.3,2.7,409,113,12.11,34,South,XL,845.42,177897.91
P13944,Dress,Cotton,Autumn,823.0,48.0,3.4,471,128,2.14,32,North,M,948.03,54778.88
P13945,Jacket,Linen,Winter,2263.49,36.6,4.2,268,117,9.6,24,,S,894.83,167901.16
P13946,T-Shirt,Rayon,Summer,563.9,5.5,4.3,39,113,1.99,59,North,M,1252.05,60216.06
P13947,Jeans,Polyester,Spring,2770.39,10.6,4.9,27,115,15.6,24,West,S,1161.15,284823.8
P13948,Dress,Polyester,Summer,1253.24,48.8,3.6,196,123,17.57,41,Central,XL,516.07,78924.04
P13949,Jeans,Wool,Spring,1587.37,36.3,4.1,463,128,19.31,43,South,M,1405.19,129427.8
P13950,Dress,Denim,Spring,364.78,45.8,3.8,221,140,14.13,31,North,XL,804.63,27679.51
P13951,Jeans,Wool,Spring,1462.72,15.2,2.9,44,126,13.01,36,Central,L,873.62,156288.71
P13952,Shirt,Linen,Autumn,1637.09,37.1,3.7,156,123,14.19,43,Central,S,1035.99,126656.74
P13953,Jeans,Rayon,Winter,1448.3,35.7,3.9,291,124,17.24,33,,L,462.12,115475.86
P13954,Jacket,Cotton,Summer,1162.15,14.7,4.9,44,109,16.33,51,Central,L,1276.58,108053.22
P13955,Shirt,Wool,Winter,932.06,27.5,3.4,85,126,9.33,19,South,M,852.01,85143.68
P13956,Jeans,Denim,Spring,2178.32,31.4,5.0,81,120,13.37,18,,S,1177.12,179319.3
P13957,Dress,Wool,Spring,1518.48,24.1,3.9,258,121,4.08,53,Central,L,741.85,139455.68
P13958,Dress,Polyester,Winter,2424.45,41.4,3.1,66,125,14.2,52,South,S,505.1,177590.96
P13959,Hoodie,Linen,Winter,1184.11,41.6,3.0,366,128,14.88,41,East,XL,961.07,88514.59
P13960,Dress,Linen,Summer,1239.12,42.5,2.9,314,119,16.22,22,North,M,489.06,84786.79
P13961,Trousers,Linen,Spring,1989.36,40.2,3.6,19,138,16.54,46,West,L,648.72,164169.94
P13962,T-Shirt,Linen,Winter,526.22,24.4,2.6,222,136,9.36,58,Central,XL,10.35,54103.84
P13963,Dress,Linen,Autumn,771.92,19.1,3.6,370,119,18.17,18,Central,XL,1198.83,74313.51
P13964,Shirt,Linen,Spring,2158.49,41.6,5.0,246,110,19.64,26,East,M,633.05,138661.4
P13965,Hoodie,Cotton,Spring,796.84,24.5,4.2,243,121,19.58,53,South,XL,694.27,72795.32
P13966,Dress,Denim,Summer,408.57,12.3,4.4,422,112,12.13,33,East,XL,799.05,40131.38
P13967,Trousers,Linen,Autumn,2621.12,25.4,2.8,232,125,11.63,32,South,L,950.72,244419.44
P13968,Jacket,Denim,Summer,663.71,7.1,3.7,113,118,9.69,27,North,XL,404.85,72757.22
P13969,Shirt,Rayon,Autumn,1610.47,34.6,3.2,336,119,6.7,54,Central,M,353.34,125336.44
P13970,Trousers,Linen,Summer,1541.45,16.8,4.7,107,126,7.34,33,West,XL,1118.38,161593.29
P13971,Jacket,Wool,Autumn,-186.38,13.0,3.0,235,114,5.1,55,East,S,626.37,-18485.17
P13972,Sweater,Linen,Autumn,1339.61,47.8,3.6,231,121,19.16,53,West,XL,885.78,84612.45
P13973,Sweater,Polyester,Autumn,1769.05,38.8,4.0,333,107,12.78,32,West,XL,639.71,115844.47
P13974,Shirt,Cotton,Winter,1712.59,39.4,3.8,498,119,18.75,20,Central,XL,979.02,123501.72
P13975,Jeans,Wool,Spring,2042.11,31.2,4.6,487,135,8.36,36,Central,XL,633.59,189671.18
P13976,T-Shirt,Wool,Autumn,1267.51,42.0,3.1,482,127,6.67,58,West,L,843.69,93364.79
P13977,Hoodie,Polyester,Winter,1927.5,38.0,3.4,343,122,3.52,54,North,L,938.61,145796.1
P13978,T-Shirt,Linen,Winter,1086.4,29.9,4.5,289,113,6.7,20,West,S,834.88,86057.0
P13979,Trousers,Cotton,Summer,653.72,48.1,3.8,52,122,17.91,25,South,L,885.59,41392.24
P13980,Jacket,Wool,Spring,721.36,9.6,3.5,360,127,12.06,41,South,M,742.81,82817.9
P13981,T-Shirt,Cotton,Spring,622.73,47.2,2.6,391,127,9.6,31,South,L,335.14,41757.78
P13982,Jacket,Wool,Summer,2105.75,20.1,4.4,432,111,11.8,52,South,L,283.57,186756.86
P13983,Jacket,Linen,Spring,591.26,26.4,4.9,357,135,17.96,33,East,L,392.08,58747.59
P13984,Trousers,Rayon,Summer,1664.42,6.1,,162,131,4.66,24,North,M,539.39,204738.64
P13985,Trousers,Wool,Winter,1340.45,27.0,4.6,348,131,19.35,58,East,S,1035.75,128187.23
P13986,Trousers,Rayon,Winter,1438.41,30.6,3.8,461,135,13.66,52,East,XL,138.87,134764.63
P13987,T-Shirt,Wool,Autumn,2318.16,49.9,3.1,299,123,17.25,25,South,M,890.93,142851.97
P13988,Sweater,Denim,Summer,1236.94,48.8,2.5,233,95,10.98,29,North,M,558.26,60164.76
P13989,Trousers,Linen,Winter,1866.96,48.3,4.1,482,125,5.5,33,North,L,896.02,120652.29
P13990,Hoodie,Polyester,Winter,1522.54,17.4,3.7,128,116,11.78,21,West,L,1219.05,145883.69
P13991,T-Shirt,Rayon,Summer,1408.79,49.6,4.5,223,108,2.29,52,East,S,808.2,76683.26
P13992,Trousers,Polyester,Winter,2879.98,22.8,4.2,62,120,17.19,58,North,L,1022.56,266801.35
P13993,Dress,Linen,Spring,635.19,42.6,5.0,229,115,13.34,49,Central,M,548.62,41928.89
P13994,Jacket,Polyester,Winter,2273.48,10.8,3.8,448,131,6.37,29,East,L,572.76,265660.68
P13995,Hoodie,Linen,Summer,1893.84,25.3,3.6,252,126,6.21,38,North,L,1093.09,178252.01
P13996,Trousers,Polyester,Spring,1212.29,48.3,3.2,62,122,18.15,32,Central,S,1380.93,76463.98
P13997,Shirt,Rayon,Spring,2477.59,47.4,3.7,411,135,16.98,52,Central,M,993.91,175933.67
P13998,Jacket,Denim,Winter,391.13,34.2,4.7,126,119,15.5,20,Central,M,207.35,30626.26
P13999,Jacket,Polyester,Autumn,1186.94,39.9,2.6,400,121,8.88,19,South,XL,427.56,86315.46
P14000,Trousers,Rayon,Spring,774.91,8.8,4.9,456,113,17.58,23,West,XL,640.05,79859.12
P14001,Sweater,Wool,Summer,1747.25,36.1,5.0,340,98,5.69,33,West,S,879.9,109416.29
P14002,Jeans,Linen,Autumn,832.16,30.9,4.0,51,121,1.46,40,North,M,570.09,69577.73
P14003,Sweater,Cotton,Autumn,1759.84,4.6,3.3,404,114,9.22,48,North,M,929.1,191393.16
P14004,Trousers,Cotton,Spring,1388.14,5.7,3.1,256,99,18.47,58,West,L,429.55,129592.59
P14005,Jacket,Linen,Winter,1212.39,5.4,3.2,402,119,11.85,47,Central,S,1051.97,136483.59
P14006,tshirt,Denim,Autumn,1733.19,36.2,2.6,300,108,5.36,20,North,S,801.28,119423.72
P14007,Shirt,Polyester,Winter,1338.83,7.1,3.7,257,122,13.37,33,South,XL,957.95,151740.31
P14008,Hoodie,Denim,Spring,,23.4,2.6,110,123,15.15,21,South,XL,194.75,79785.69
P14009,Hoodie,Cotton,Summer,3180.82,17.8,4.3,96,128,11.46,53,West,L,840.87,334673.16
P14010,Jacket,Rayon,Autumn,1207.7,27.5,3.4,362,127,17.01,45,North,XL,524.7,111198.98
P14011,Sweater,Linen,Summer,169.43,35.3,3.0,458,120,12.26,45,North,S,754.5,13154.55
P14012,Shirt,Linen,Winter,994.74,34.2,3.9,93,111,2.82,20,Central,S,617.93,72653.82
P14013,T-Shirt,Denim,Winter,739.63,25.8,4.9,270,128,16.38,43,North,XL,520.19,70247.1
P14014,Dress,Rayon,Summer,1995.69,23.2,4.2,230,115,3.78,56,West,L,736.17,176259.34
P14015,Jacket,Denim,Spring,1692.99,19.9,3.7,163,102,17.77,30,North,L,943.43,138320.67
P14016,Trousers,Polyester,Spring,1739.23,43.1,4.4,60,120,10.92,24,North,XL,1165.71,118754.62
P14017,T-Shirt,Wool,Autumn,1277.99,16.5,4.3,47,124,14.91,30,South,M,598.12,132323.08
P14018,Dress,Rayon,Autumn,1332.39,13.0,4.7,268,133,19.47,21,West,M,1069.24,154170.85
P14019,Trousers,Wool,Spring,1277.44,37.2,3.0,478,135,9.21,33,East,XL,1127.14,108301.36
P14020,Hoodie,Polyester,Spring,1451.28,18.0,4.6,196,136,9.73,45,West,L,454.81,161846.75
P14021,Jeans,Wool,Summer,2001.2,42.3,3.3,22,110,16.69,30,West,XL,834.32,127016.16
P14022,Trousers,Cotton,Winter,1701.65,16.4,4.9,232,108,3.09,59,East,XL,998.52,153638.58
P14023,Shirt,Wool,Winter,1800.07,35.1,3.2,474,123,1.53,27,East,S,682.21,143694.19
P14024,Shirt,Polyester,Autumn,1799.74,2.3,4.8,428,108,12.48,22,South,L,726.43,189901.37
P14025,Jeans,Wool,Spring,2030.67,19.3,4.9,96,128,4.18,53,Central,L,910.94,209760.09
P14026,T-Shirt,Linen,Summer,1672.89,17.2,2.9,268,103,5.86,36,,L,749.96,142670.75
P14027,Dress,Denim,Autumn,1715.31,40.8,4.9,190,118,19.55,47,West,XL,722.43,119824.7
P14028,Trousers,Cotton,Summer,2213.28,48.4,2.7,320,129,13.41,58,West,M,554.3,147324.77
P14029,Shirt,Linen,Spring,1100.97,23.0,3.0,182,110,17.26,45,West,XL,578.84,93252.16
P14030,T-Shirt,Linen,Spring,986.55,41.2,3.6,331,126,18.06,48,South,L,555.59,73091.52
P14031,Jeans,Polyester,Spring,788.45,35.0,5.0,204,135,3.31,53,West,S,638.62,69186.49
P14032,Sweater,Denim,Winter,1609.75,48.4,3.7,349,112,18.63,18,East,L,728.38,93030.67
P14033,Jacket,Denim,Spring,387.76,40.6,3.9,254,127,17.46,26,East,L,572.46,29251.84
P14034,Sweater,Rayon,Autumn,1777.29,3.9,4.2,437,121,1.86,29,North,L,483.4,206665.06
P14035,Sweater,Cotton,Winter,1434.48,35.7,4.9,338,109,19.57,40,South,XL,490.35,100538.4
P14036,Shirt,Polyester,Summer,2180.78,26.8,4.5,377,98,9.71,29,North,M,744.46,156440.43
P14037,Hoodie,Cotton,Autumn,1096.85,0.8,3.1,205,128,19.52,59,West,S,291.0,139273.63
P14038,Hoodie,Rayon,Autumn,1378.01,12.6,3.3,71,126,16.65,26,South,S,1004.17,151751.97
P14039,Jeans,Wool,Summer,2173.32,46.1,2.7,34,126,9.36,43,South,M,1127.79,147598.85
P14040,Trousers,Linen,Winter,2329.88,46.3,4.1,61,114,10.72,47,Central,M,1132.5,142630.59
P14041,Hoodie,Cotton,Autumn,1091.91,39.9,3.0,59,119,6.23,37,Central,M,648.98,78092.31
P14042,Sweater,Linen,Autumn,1609.07,49.1,3.1,387,142,10.25,33,North,S,589.4,116300.36
P14043,Hoodie,Polyester,Autumn,1676.65,40.3,4.7,394,122,3.04,30,North,S,573.86,122117.13
P14044,Sweater,Wool,Winter,1724.19,0.5,3.3,304,140,18.26,52,East,L,454.57,240179.67
P14045,Dress,Polyester,Winter,1342.45,14.4,3.9,61,114,14.55,21,East,XL,959.53,131001.64
P14046,Shirt,Wool,Winter,2268.83,1.5,3.5,341,126,16.3,42,East,XL,172.29,281584.49
P14047,Shirt,Wool,Autumn,366.18,4.7,2.7,49,142,11.09,30,South,XL,591.55,49553.67
P14048,Trousers,Linen,Spring,1247.32,10.9,3.4,241,114,3.39,45,West,S,575.71,126695.28
P14049,Hoodie,Polyester,Summer,1768.76,25.2,3.5,69,126,11.21,29,North,M,615.15,166702.09
P14050,Hoodie,Polyester,Spring,1774.33,42.4,4.7,225,136,7.25,41,East,S,577.0,138993.91
P14051,Jacket,Cotton,Winter,2311.66,43.1,3.3,466,112,1.19,45,South,S,793.6,147317.47
P14052,T-Shirt,Polyester,Autumn,2218.94,30.8,3.4,375,121,12.69,18,Central,S,934.57,185796.28
P14053,Dress,Cotton,Autumn,1328.68,46.4,4.5,349,101,17.22,51,West,S,844.71,71929.42
P14054,Shirt,Denim,Spring,2279.92,25.0,4.4,206,102,14.5,20,Central,XL,455.12,174413.88
P14055,Dress,Denim,Spring,1071.57,44.5,4.5,285,118,5.25,39,Central,L,218.12,70177.12
P14056,Shirt,Denim,Summer,,22.7,4.9,350,92,16.56,38,West,M,1269.22,146394.42
P14057,Dress,Rayon,Autumn,2586.31,13.9,4.5,11,109,6.88,44,South,S,1032.92,242722.61
P14058,Jeans,Polyester,Spring,2228.97,45.8,3.5,478,112,5.15,38,Central,M,1315.87,135307.39
P14059,Sweater,Rayon,Summer,1563.46,19.4,4.6,115,117,19.26,39,South,M,883.21,147437.4
P14060,Shirt,Polyester,Winter,1300.93,25.2,3.8,225,119,1.32,30,Central,S,1173.44,115798.38
P14061,Dress,Cotton,Spring,582.85,16.4,3.2,274,117,4.18,33,East,L,213.66,57009.72
P14062,Hoodie,Rayon,Winter,,33.1,3.3,176,120,9.87,41,West,L,349.41,135377.77
P14063,T-Shirt,Rayon,Summer,830.87,49.8,3.1,256,91,4.17,34,North,XL,560.74,37955.8
P14064,Jeans,Rayon,Winter,1024.12,1.3,2.9,423,109,4.17,22,West,XL,789.06,110177.9
P14065,Jeans,Wool,Autumn,785.55,45.0,3.0,447,108,13.05,55,Central,L,545.24,46661.67
P14066,T-Shirt,Cotton,Autumn,1223.76,0.2,2.7,219,109,16.56,59,Central,S,1055.25,133123.06
P14067,Dress,Denim,Winter,1483.22,18.2,4.7,67,113,13.57,44,East,XL,1029.92,137099.96
P14068,Hoodie,Cotton,Autumn,1664.17,8.4,4.8,437,139,2.93,58,East,S,1039.39,211888.78
P14069,Trousers,Wool,Summer,1139.7,37.9,4.0,52,119,18.01,49,West,S,953.87,84222.69
P14070,T-Shirt,Polyester,Autumn,2141.57,2.5,4.6,147,133,18.53,43,North,S,842.54,277708.09
P14071,Dress,Cotton,Winter,1375.08,27.7,3.0,118,117,6.34,24,West,S,1242.44,116319.39
P14072,T-Shirt,Rayon,Winter,1027.37,14.7,4.8,498,142,11.51,53,North,M,1285.3,124441.22
P14073,T-Shirt,Denim,Winter,1635.78,6.7,3.8,57,123,10.22,24,South,M,677.37,187720.48
P14074,Shirt,Denim,Spring,2678.13,38.6,2.7,135,131,13.7,44,Central,S,488.11,215412.71
P14075,Dress,Polyester,Winter,1701.1,10.9,,478,131,19.58,55,South,L,1113.36,198554.09
P14076,Trousers,Cotton,Summer,1282.29,11.2,3.3,223,122,19.74,41,West,M,1313.45,138918.17
P14077,Sweater,Wool,Autumn,,13.8,2.6,410,135,10.67,41,North,S,1499.63,67904.22
P14078,Shirt,Polyester,Autumn,1368.35,29.3,3.3,137,115,2.75,46,North,S,940.18,111253.7
P14079,T-Shirt,Cotton,Spring,1640.96,33.0,2.6,398,106,7.35,44,South,XL,697.15,116540.98
P14080,Sweater,Linen,Spring,1267.45,0.9,3.1,207,121,8.86,51,East,XL,409.35,151981.2
P14081,Jacket,Denim,Summer,500.77,12.1,3.2,211,122,11.16,38,East,XL,727.68,53701.57
P14082,Sweater,Wool,Winter,989.66,21.5,5.0,201,116,19.25,18,South,M,476.39,90118.44
P14083,T-Shirt,Rayon,Spring,2372.72,16.6,3.1,116,136,5.99,27,East,M,425.32,269123.39
P14084,T-Shirt,Wool,Autumn,2360.4,44.2,3.1,203,118,11.2,47,North,XL,1038.81,155418.18
P14085,Hoodie,Rayon,Spring,968.02,39.4,4.2,336,135,6.53,45,West,XL,607.53,79193.72
P14086,Dress,Wool,Spring,1903.65,31.3,4.6,247,103,18.47,59,East,S,743.01,134704.18
P14087,Dress,Denim,Winter,792.86,16.9,3.5,141,110,19.81,47,North,L,1227.3,72475.33
P14088,Shirt,Rayon,Spring,2342.59,35.0,4.7,366,119,17.54,45,West,XL,123.69,181199.34
P14089,Trousers,Cotton,Summer,1647.14,42.2,3.4,92,120,7.44,46,North,S,464.07,114245.63
P14090,Shirt,Rayon,Autumn,2069.78,29.7,3.0,293,135,6.28,48,Central,M,991.36,196432.47
P14091,Jeans,Polyester,Winter,470.94,39.2,3.3,477,114,9.19,58,West,XL,602.81,32641.79
P14092,T-Shirt,Cotton,Autumn,1906.58,37.5,4.0,231,110,15.2,21,Central,M,593.03,131077.38
P14093,Sweater,Polyester,Summer,1495.4,28.6,3.4,115,135,1.18,36,East,S,848.04,144141.61
P14094,Jacket,Wool,Summer,2011.16,15.6,4.2,303,118,19.91,27,East,XL,701.33,200295.45
P14095,T-Shirt,Cotton,Spring,2048.92,37.3,3.1,75,101,17.78,48,North,M,157.61,129751.96
P14096,T-Shirt,Wool,Spring,1539.47,10.3,4.3,204,130,1.45,51,South,S,563.81,179517.6
P14097,Shirt,Linen,Spring,1139.5,39.0,3.4,197,128,8.26,58,North,XL,297.62,88972.16
P14098,Jacket,Wool,Autumn,1967.82,40.2,3.6,56,129,14.07,56,Central,L,1009.5,151801.57
P14099,Jacket,Wool,Summer,1463.91,41.1,3.9,371,130,5.59,59,West,L,334.0,112091.59
P14100,Jacket,Polyester,Winter,976.33,23.6,4.2,368,128,3.71,48,South,XL,333.08,95477.26
P14101,Shirt,Rayon,Spring,947.91,9.6,3.1,34,132,12.96,28,North,XL,372.04,113112.2
P14102,T shirt,Linen,Autumn,613.7,5.0,4.6,75,114,18.17,53,Central,S,1002.6,66463.71
P14103,Shirt,Wool,Spring,1193.83,37.2,4.3,496,118,19.16,49,Central,M,558.63,88467.58
P14104,Dress,Wool,Summer,2161.62,44.3,3.1,344,110,1.2,40,East,M,1149.15,132442.46
P14105,Dress,Linen,Winter,1606.7,32.5,4.9,76,108,17.61,57,North,XL,1013.62,117128.43
P14106,Shirt,Linen,Summer,1182.14,7.2,4.2,206,105,11.65,56,North,L,1084.2,115187.72
P14107,Jacket,Cotton,Autumn,1982.91,46.7,3.6,255,132,5.52,20,Central,M,645.51,139509.62
P14108,Hoodie,Polyester,Spring,1000.51,49.5,2.9,305,127,12.72,45,North,XL,381.2,64167.71
P14109,T-Shirt,Linen,Summer,1557.21,21.7,3.8,109,111,19.92,42,East,M,654.67,135341.79
P14110,Shirt,Linen,Autumn,1392.22,29.7,2.9,187,104,6.25,45,,S,-121.19,101787.99
P14111,Shirt,Denim,Spring,1967.48,38.9,3.6,124,127,6.26,36,Central,XL,918.62,152670.55
P14112,Shirt,Rayon,Winter,553.66,36.8,3.5,177,107,14.28,36,East,L,829.78,37440.7
P14113,Hoodie,Linen,Summer,989.88,48.4,4.3,128,122,1.82,59,East,L,549.79,62314.93
P14114,Hoodie,Polyester,Spring,517.05,5.7,3.0,495,119,16.59,46,West,S,596.11,58021.8
P14115,Jeans,Rayon,Spring,1344.24,29.0,4.6,174,119,13.4,36,South,S,1083.78,113574.84
P14116,Dress,Rayon,Spring,2226.86,34.6,3.3,228,131,16.98,35,East,L,896.72,190784.0
P14117,Sweater,Wool,Spring,1196.73,44.5,3.6,206,108,5.38,41,West,L,1192.99,71732.0
P14118,Jacket,Wool,Summer,1193.59,43.7,4.4,410,137,17.1,55,West,S,487.58,92062.79
P14119,Trousers,,Spring,2023.03,48.9,4.1,327,128,9.52,33,North,L,368.2,132322.35
P14120,Hoodie,Wool,Autumn,2141.13,25.6,3.3,495,127,3.52,35,East,L,859.19,202311.09
P14121,Sweater,Denim,Summer,1446.86,41.5,3.5,246,110,18.13,58,Central,M,988.26,93105.44
P14122,Hoodie,Linen,Spring,1910.83,21.4,3.3,178,120,14.4,30,North,L,840.15,180229.49
P14123,Jacket,Wool,Summer,853.83,21.1,4.0,85,122,4.2,21,South,S,619.91,82187.97
P14124,Trousers,Cotton,Autumn,2326.78,12.7,3.3,435,126,5.68,30,Central,M,1633.82,255941.15
P14125,Jeans,Wool,Autumn,2789.22,40.9,4.3,296,127,6.11,52,Central,M,1364.55,209350.49
P14126,Shirt,Linen,Summer,1812.73,49.3,3.9,42,135,19.3,21,West,L,527.42,124072.3
P14127,Jeans,Wool,Spring,249.4,12.8,2.9,308,114,17.84,36,East,M,569.43,24792.36
P14128,Hoodie,Denim,Spring,1165.06,2.8,3.3,358,120,7.58,41,West,XL,521.81,135892.6
P14129,Jeans,Polyester,Autumn,1867.7,40.8,3.1,239,130,9.87,50,West,S,1168.49,143738.19
P14130,Sweater,Polyester,Spring,1247.11,31.0,3.5,204,135,6.42,50,East,S,1022.41,116168.3
P14131,T-Shirt,Linen,Autumn,2263.32,48.0,3.8,303,132,15.11,26,East,L,972.72,155354.28
P14132,Hoodie,Polyester,Spring,1852.89,12.6,3.8,306,105,4.06,20,East,L,702.6,170039.72
P14133,Hoodie,Polyester,Autumn,1076.11,3.6,4.4,383,93,7.43,20,West,S,1013.44,96475.41
P14134,Sweater,Cotton,Winter,1519.36,24.6,3.0,456,110,12.52,47,East,S,859.38,126015.72
P14135,Dress,Linen,Spring,963.7,4.3,4.9,433,109,17.67,35,East,L,697.36,100526.44
P14136,Trousers,Linen,Spring,1390.45,13.1,3.4,423,111,13.08,19,Central,S,864.39,134121.42
P14137,Shirt,Polyester,Spring,1167.24,6.3,3.3,440,123,18.85,49,West,L,1229.22,134525.58
P14138,Sweater,Polyester,Summer,2204.86,11.2,4.2,287,118,18.69,26,East,M,989.13,231034.05
P14139,Trousers,Polyester,Spring,2769.61,5.3,4.5,239,122,14.65,19,West,XL,457.44,319984.12
P14140,Jacket,Rayon,Summer,641.29,47.7,3.4,105,113,6.3,37,South,XL,495.17,37899.6
P14141,Trousers,Denim,Summer,346.07,13.9,4.4,392,116,13.98,44,North,XL,977.7,34564.09
P14142,Jacket,Wool,Autumn,1352.9,22.2,4.7,448,122,4.66,53,Central,M,550.52,128411.86
P14143,Sweater,Denim,Summer,588.95,44.9,4.4,180,122,7.33,58,Central,L,859.32,39590.4
P14144,Hoodie,Linen,Summer,1527.73,33.9,2.6,326,112,15.4,36,West,L,568.34,113100.91
P14145,Hoodie,Cotton,Winter,1949.36,30.9,4.6,339,114,17.16,33,East,L,995.65,153558.88
P14146,Dress,Wool,Spring,2396.49,35.3,4.4,41,105,8.92,43,West,S,434.71,162805.55
P14147,Sweater,Cotton,Summer,1620.84,41.4,4.2,397,120,10.95,31,North,XL,842.39,113977.47
P14148,Jacket,Rayon,Spring,1384.11,43.9,4.4,486,143,8.34,35,Central,L,617.33,111037.46
P14149,Trousers,Linen,Summer,312.97,32.1,4.9,54,92,10.11,45,Central,L,733.83,19550.61
P14150,Trousers,Rayon,Autumn,1515.71,44.5,3.6,81,123,10.74,36,North,M,787.4,103469.94
P14151,Jacket,Linen,Winter,1542.77,26.8,2.7,29,126,14.14,47,West,L,1088.72,142292.76
P14152,Jeans,Cotton,Summer,1883.37,13.9,3.7,248,116,15.26,58,Central,XL,725.64,188103.46
P14153,Dress,Cotton,Spring,1074.91,44.0,2.6,208,101,19.53,38,East,L,1045.23,60796.91
P14154,T-Shirt,Cotton,Autumn,1238.97,27.1,3.2,74,139,9.32,38,West,M,483.53,125546.07
P14155,Hoodie,Linen,Spring,613.2,45.3,4.0,197,128,2.58,47,East,XL,256.6,42933.81
P14156,Shirt,Polyester,Autumn,125.22,2.0,3.3,98,111,14.08,59,South,S,888.78,13621.43
P14157,Trousers,Cotton,Winter,834.9,19.9,4.2,419,111,10.47,54,North,L,657.8,74231.79
P14158,Shirt,Rayon,Autumn,557.8,47.4,4.6,210,154,16.98,58,Central,L,435.75,45184.03
P14159,T-Shirt,Wool,Spring,1702.03,12.5,3.6,32,111,3.78,49,North,L,440.91,165309.66
P14160,Sweater,Linen,Spring,1189.12,47.1,4.8,305,131,13.25,47,North,L,481.75,82404.83
P14161,Shirt,Rayon,Summer,1177.06,47.7,2.7,139,120,9.73,39,East,M,843.59,73872.29
P14162,T-Shirt,Denim,Autumn,909.35,44.1,4.6,163,866,8.97,41,Central,M,642.56,58965.89
P14163,Hoodie,Denim,Spring,-439.54,28.2,4.6,87,95,11.73,27,South,XL,319.58,-29981.02
P14164,Jacket,Wool,Summer,2404.99,32.3,3.3,199,116,14.0,41,North,M,577.4,188868.67
P14165,Jeans,Polyester,Winter,899.84,43.5,3.2,309,108,17.17,18,East,L,524.26,54908.24
